Date,Close,High,Low,Open,Volume,Stock
2025-07-03,315.3500061035156,318.45001220703125,312.760009765625,317.989990234375,58042300,TSLA
2025-07-07,293.94000244140625,296.1499938964844,288.7699890136719,291.3699951171875,131177900,TSLA
2025-07-08,297.80999755859375,304.04998779296875,294.3500061035156,297.0,103246700,TSLA
2025-07-09,295.8800048828125,300.1499938964844,293.54998779296875,297.54998779296875,75586800,TSLA
2025-07-10,309.8699951171875,310.4800109863281,300.0,300.04998779296875,104365300,TSLA
2025-07-11,313.510009765625,314.0899963378906,305.6499938964844,307.8900146484375,79236400,TSLA
2025-07-14,316.8999938964844,322.6000061035156,312.6700134277344,317.7300109863281,78043400,TSLA
2025-07-15,310.7799987792969,321.20001220703125,310.5,319.67999267578125,77556300,TSLA
2025-07-16,321.6700134277344,323.5,312.6199951171875,312.79998779296875,97284800,TSLA
2025-07-17,319.4100036621094,324.3399963378906,317.05999755859375,323.1499938964844,73922900,TSLA
2025-07-18,329.6499938964844,330.8999938964844,321.4200134277344,321.6600036621094,94255000,TSLA
2025-07-21,328.489990234375,338.0,326.8800048828125,334.3999938964844,75768800,TSLA
2025-07-22,332.1099853515625,335.4100036621094,321.54998779296875,329.739990234375,77370400,TSLA
2025-07-23,332.55999755859375,336.20001220703125,328.6700134277344,330.8999938964844,92553800,TSLA
2025-07-24,305.29998779296875,310.1499938964844,300.4100036621094,310.0,156966000,TSLA
2025-07-25,316.05999755859375,323.6300048828125,308.010009765625,308.739990234375,148227000,TSLA
2025-07-28,325.5899963378906,330.489990234375,315.69000244140625,318.45001220703125,112673800,TSLA
2025-07-29,321.20001220703125,326.25,318.25,325.54998779296875,87358900,TSLA
2025-07-30,319.0400085449219,324.45001220703125,311.6199951171875,322.17999267578125,83931900,TSLA
2025-07-31,308.2699890136719,321.3699951171875,306.1000061035156,319.6099853515625,85270900,TSLA
2025-08-01,302.6300048828125,309.30999755859375,297.82000732421875,306.2099914550781,89121400,TSLA
2025-08-04,309.260009765625,312.1199951171875,303.0,309.0799865722656,78683900,TSLA
2025-08-05,308.7200012207031,312.45001220703125,305.5,308.95001220703125,57961300,TSLA
2025-08-06,319.9100036621094,320.4700012207031,306.92999267578125,307.8900146484375,78523600,TSLA
2025-08-07,322.2699890136719,322.3999938964844,316.1600036621094,319.7900085449219,66658700,TSLA
2025-08-08,329.6499938964844,335.1499938964844,320.9800109863281,321.42999267578125,91200300,TSLA
2025-08-11,339.0299987792969,346.6400146484375,334.1499938964844,335.0,105320200,TSLA
2025-08-12,340.8399963378906,345.260009765625,332.94000244140625,345.0,80522100,TSLA
2025-08-13,339.3800048828125,348.9800109863281,338.20001220703125,341.5,67838900,TSLA
2025-08-14,335.5799865722656,340.4700012207031,330.3999938964844,335.760009765625,75000700,TSLA
2025-08-15,330.55999755859375,339.29998779296875,327.0199890136719,337.6600036621094,74319800,TSLA
2025-08-18,335.1600036621094,336.2699890136719,329.5899963378906,329.6199951171875,56956600,TSLA
2025-08-19,329.30999755859375,340.54998779296875,327.8500061035156,335.7900085449219,75956000,TSLA
2025-08-20,323.8999938964844,331.3699951171875,314.6000061035156,329.2200012207031,77481800,TSLA
2025-08-21,320.1099853515625,324.8999938964844,318.67999267578125,322.0799865722656,55744400,TSLA
2025-08-22,340.010009765625,340.25,319.69000244140625,321.6600036621094,94016300,TSLA
2025-08-25,346.6000061035156,349.5299987792969,335.0299987792969,338.8999938964844,86670000,TSLA
2025-08-26,351.6700134277344,351.8999938964844,343.7200012207031,344.92999267578125,76651600,TSLA
2025-08-27,349.6000061035156,355.3900146484375,349.1600036621094,351.94000244140625,65519000,TSLA
2025-08-28,345.9800109863281,353.54998779296875,340.260009765625,350.9100036621094,67903200,TSLA
2025-08-29,333.8699951171875,348.75,331.70001220703125,347.2300109863281,81145700,TSLA
2025-09-02,329.3599853515625,333.3299865722656,325.6000061035156,328.2300109863281,58392000,TSLA
2025-09-03,334.0899963378906,343.3299865722656,328.510009765625,335.20001220703125,88733300,TSLA
2025-09-04,338.5299987792969,338.8900146484375,331.4800109863281,336.1499938964844,60711000,TSLA
2025-09-05,350.8399963378906,355.8699951171875,344.67999267578125,348.0,108989800,TSLA
2025-09-08,346.3999938964844,358.44000244140625,344.8399963378906,354.6400146484375,75208300,TSLA
2025-09-09,346.9700012207031,350.7699890136719,343.82000732421875,348.44000244140625,53816000,TSLA
2025-09-10,347.7900085449219,356.3299865722656,346.07000732421875,350.54998779296875,72121700,TSLA
2025-09-11,368.80999755859375,368.989990234375,347.6000061035156,350.1700134277344,103756000,TSLA
2025-09-12,395.94000244140625,396.69000244140625,370.239990234375,370.94000244140625,168156400,TSLA
2025-09-15,410.0400085449219,425.70001220703125,402.42999267578125,423.1300048828125,163823700,TSLA
2025-09-16,421.6199951171875,423.25,411.42999267578125,414.5,104285700,TSLA
2025-09-17,425.8599853515625,428.30999755859375,409.6700134277344,415.75,106133500,TSLA
2025-09-18,416.8500061035156,432.2200012207031,416.55999755859375,428.8699951171875,90454500,TSLA
2025-09-19,426.07000732421875,429.4700012207031,421.7200012207031,421.82000732421875,93131000,TSLA
2025-09-22,434.2099914550781,444.9800109863281,429.1300048828125,431.1099853515625,97108800,TSLA
2025-09-23,425.8500061035156,440.9700012207031,423.7200012207031,439.8800048828125,83422700,TSLA
2025-09-24,442.7900085449219,444.2099914550781,429.0299987792969,429.8299865722656,93133600,TSLA
2025-09-25,423.3900146484375,435.3500061035156,419.0799865722656,435.239990234375,96746400,TSLA
2025-09-26,440.3999938964844,440.4700012207031,421.0199890136719,428.29998779296875,101628200,TSLA
2025-09-29,443.2099914550781,450.9800109863281,439.5,444.3500061035156,79491500,TSLA
2025-09-30,444.7200012207031,445.0,433.1199951171875,441.5199890136719,74358000,TSLA
2025-10-01,459.4599914550781,462.2900085449219,440.75,443.79998779296875,98122300,TSLA
2025-10-02,436.0,470.75,435.57000732421875,470.5400085449219,137009000,TSLA
2025-10-03,429.8299865722656,446.7699890136719,416.5799865722656,443.2900085449219,133188200,TSLA
2025-10-06,453.25,453.54998779296875,436.69000244140625,440.75,85324900,TSLA
2025-10-07,433.0899963378906,452.67999267578125,432.45001220703125,447.82000732421875,102296100,TSLA
2025-10-08,438.69000244140625,441.3299865722656,425.2300109863281,437.57000732421875,71192100,TSLA
2025-10-09,435.5400085449219,436.3500061035156,426.17999267578125,431.80999755859375,69339900,TSLA
2025-10-10,413.489990234375,443.1300048828125,411.45001220703125,436.5400085449219,112107900,TSLA
2025-10-13,435.8999938964844,436.8900146484375,419.70001220703125,423.5299987792969,79552800,TSLA
2025-10-14,429.239990234375,434.20001220703125,417.8599853515625,426.7900085449219,72669400,TSLA
2025-10-15,435.1499938964844,440.510009765625,426.3299865722656,434.8999938964844,71558200,TSLA
2025-10-16,428.75,439.3500061035156,421.30999755859375,434.7300109863281,77189900,TSLA
2025-10-17,439.30999755859375,441.4599914550781,423.6000061035156,425.5,89331600,TSLA
2025-10-20,447.42999267578125,449.79998779296875,440.6099853515625,443.8699951171875,63719000,TSLA
2025-10-21,442.6000061035156,449.29998779296875,442.04998779296875,445.760009765625,54412200,TSLA
2025-10-22,438.9700012207031,445.5400085449219,429.0,443.45001220703125,84023500,TSLA
2025-10-23,448.9800109863281,449.3999938964844,413.8999938964844,420.0,126709800,TSLA
2025-10-24,433.7200012207031,451.67999267578125,430.1700134277344,446.8299865722656,94727800,TSLA
2025-10-27,452.4200134277344,460.1600036621094,438.69000244140625,439.9800109863281,105867500,TSLA
2025-10-28,460.54998779296875,467.0,451.6000061035156,454.7799987792969,80185700,TSLA
2025-10-29,461.510009765625,465.70001220703125,452.6499938964844,462.5,67983500,TSLA
2025-10-30,440.1000061035156,455.05999755859375,439.6099853515625,451.04998779296875,72447900,TSLA
2025-10-31,456.55999755859375,458.0,443.69000244140625,446.75,83135800,TSLA
2025-11-03,468.3699951171875,474.07000732421875,453.79998779296875,455.989990234375,84595200,TSLA
2025-11-04,444.260009765625,460.2200012207031,443.6000061035156,454.4599914550781,87756600,TSLA
2025-11-05,462.07000732421875,466.3299865722656,440.7099914550781,452.04998779296875,85573000,TSLA
2025-11-06,445.9100036621094,467.45001220703125,435.0899963378906,461.9599914550781,109622900,TSLA
2025-11-07,429.5199890136719,439.3599853515625,421.8800048828125,437.9200134277344,103471500,TSLA
2025-11-10,445.2300109863281,449.6700134277344,433.3599853515625,439.6000061035156,76515900,TSLA
2025-11-11,439.6199951171875,442.489990234375,432.3599853515625,439.3999938964844,60533200,TSLA
2025-11-12,430.6000061035156,442.3299865722656,426.55999755859375,442.1499938964844,58513500,TSLA
2025-11-13,401.989990234375,424.5,396.3399963378906,423.1300048828125,118948000,TSLA
2025-11-14,404.3500061035156,412.19000244140625,382.7799987792969,386.29998779296875,105506700,TSLA
2025-11-17,408.9200134277344,423.9599914550781,398.739990234375,398.739990234375,102214300,TSLA
2025-11-18,401.25,408.8999938964844,393.7099914550781,405.3800048828125,80688600,TSLA
2025-11-19,403.989990234375,411.7799987792969,398.5,406.17999267578125,72047700,TSLA
2025-11-20,395.2300109863281,428.94000244140625,394.739990234375,414.6300048828125,113548800,TSLA
2025-11-21,391.0899963378906,402.79998779296875,383.760009765625,402.32000732421875,100460600,TSLA
2025-11-24,417.7799987792969,421.7200012207031,401.0899963378906,402.1700134277344,96806400,TSLA
2025-11-25,419.3999938964844,420.4800109863281,405.95001220703125,414.4200134277344,71915600,TSLA
2025-11-26,426.5799865722656,426.94000244140625,416.8900146484375,423.95001220703125,63463000,TSLA
2025-11-28,430.1700134277344,432.92999267578125,426.20001220703125,426.5899963378906,36252900,TSLA
2025-12-01,430.1400146484375,433.6600036621094,425.2900085449219,425.32000732421875,57463600,TSLA
2025-12-02,429.239990234375,436.79998779296875,422.1199951171875,430.80999755859375,69336600,TSLA
2025-12-03,446.739990234375,447.9200134277344,431.1099853515625,432.1000061035156,87483000,TSLA
2025-12-04,454.5299987792969,454.6300048828125,445.3900146484375,449.94000244140625,71906500,TSLA
2025-12-05,455.0,458.8699951171875,451.6600036621094,453.0299987792969,56427500,TSLA
2025-12-08,439.5799865722656,449.75,435.25,447.45001220703125,69165800,TSLA
2025-12-09,445.1700134277344,452.3900146484375,435.70001220703125,437.5400085449219,62367400,TSLA
2025-12-10,451.45001220703125,456.8800048828125,443.6099853515625,446.07000732421875,63257500,TSLA
2025-12-11,446.8900146484375,449.2699890136719,440.3299865722656,448.95001220703125,55979500,TSLA
2025-12-12,458.9599914550781,463.010009765625,441.6700134277344,448.0899963378906,95656700,TSLA
2025-12-15,475.30999755859375,481.7699890136719,467.6600036621094,469.44000244140625,114542200,TSLA
2025-12-16,489.8800048828125,491.5,465.8299865722656,472.2099914550781,107608100,TSLA
2025-12-17,467.260009765625,495.2799987792969,466.20001220703125,488.2200012207031,106490400,TSLA
2025-12-18,483.3699951171875,490.8599853515625,473.1199951171875,478.1600036621094,95168400,TSLA
2025-12-19,481.20001220703125,490.489990234375,474.7200012207031,488.1199951171875,103305400,TSLA
2025-12-22,488.7300109863281,498.8299865722656,485.3299865722656,489.8800048828125,86916100,TSLA
2025-12-23,485.55999755859375,491.9700012207031,482.8399963378906,489.3999938964844,58223600,TSLA
2025-12-24,485.3999938964844,490.8999938964844,476.79998779296875,488.4800109863281,41285400,TSLA
2025-12-26,475.19000244140625,489.0899963378906,473.82000732421875,485.2300109863281,58780700,TSLA
2025-12-29,459.6400146484375,469.3999938964844,459.0,469.0,66263000,TSLA
2025-12-30,454.42999267578125,463.1199951171875,453.8299865722656,461.0899963378906,59238500,TSLA
2025-12-31,449.7200012207031,456.54998779296875,449.29998779296875,456.1000061035156,49078000,TSLA
2026-01-02,438.07000732421875,458.3399963378906,435.29998779296875,457.79998779296875,85535400,TSLA
2026-01-05,451.6700134277344,457.54998779296875,444.57000732421875,447.989990234375,67940800,TSLA
2026-01-06,432.9599914550781,448.25,428.7799987792969,446.3800048828125,89093800,TSLA
2026-01-07,431.4100036621094,438.3699951171875,431.2900085449219,435.8999938964844,59828800,TSLA
2026-01-08,435.79998779296875,436.8900146484375,424.3699951171875,427.8900146484375,57041100,TSLA
2026-01-09,445.010009765625,449.04998779296875,430.3900146484375,435.95001220703125,67331500,TSLA
2026-01-12,448.9599914550781,454.29998779296875,438.0,441.2300109863281,61649600,TSLA
2026-01-13,447.20001220703125,451.80999755859375,443.95001220703125,450.20001220703125,53719200,TSLA
2026-01-14,439.20001220703125,443.9100036621094,434.2200012207031,442.80999755859375,57259500,TSLA
2026-01-15,438.57000732421875,445.3599853515625,437.6499938964844,441.1300048828125,49465800,TSLA
2026-01-16,437.5,447.25,435.260009765625,439.5,60220600,TSLA
2026-01-20,419.25,430.7300109863281,417.44000244140625,429.3599853515625,63187300,TSLA
2026-01-21,431.44000244140625,438.20001220703125,419.6199951171875,421.6600036621094,68124000,TSLA
2026-01-22,449.3599853515625,449.5,432.6300048828125,435.1600036621094,71546700,TSLA
2026-01-23,449.05999755859375,452.42999267578125,444.0400085449219,447.42999267578125,56771400,TSLA
2026-01-26,435.20001220703125,445.0400085449219,434.2799987792969,445.0,49397400,TSLA
2026-01-27,430.8999938964844,437.5199890136719,430.69000244140625,437.4100036621094,37733100,TSLA
2026-01-28,431.4599914550781,438.260009765625,430.1000061035156,431.9100036621094,54857400,TSLA
2026-01-29,416.55999755859375,440.2300109863281,414.6199951171875,437.79998779296875,81686100,TSLA
2026-01-30,430.4100036621094,439.8800048828125,422.70001220703125,425.3500061035156,82626100,TSLA
2026-02-02,421.80999755859375,427.1499938964844,414.5,421.2900085449219,58739500,TSLA
2026-02-03,421.9599914550781,428.55999755859375,413.69000244140625,424.2699890136719,56886500,TSLA
2026-02-04,406.010009765625,423.8999938964844,399.17999267578125,420.4599914550781,74606900,TSLA
2026-02-05,397.2099914550781,402.1000061035156,387.5299987792969,397.0199890136719,72819800,TSLA
2026-02-06,411.1099853515625,414.54998779296875,397.75,400.8699951171875,62677100,TSLA
2026-02-09,417.32000732421875,421.25,407.2900085449219,409.9100036621094,54484300,TSLA
2026-02-10,425.2099914550781,427.25,417.0,418.0799865722656,64450200,TSLA
2026-02-11,428.2699890136719,436.3500061035156,420.0299987792969,427.9599914550781,57362000,TSLA
2026-02-12,417.07000732421875,436.2300109863281,414.0,430.29998779296875,61933400,TSLA
2026-02-13,417.44000244140625,424.05999755859375,410.8800048828125,414.30999755859375,51434100,TSLA
2026-02-17,410.6300048828125,413.7200012207031,400.510009765625,412.3599853515625,59678800,TSLA
2026-02-18,411.32000732421875,416.8999938964844,409.5799865722656,411.1099853515625,45921400,TSLA
2026-02-19,411.7099914550781,415.25,404.1099853515625,407.25,51019600,TSLA
2026-02-20,411.82000732421875,414.70001220703125,405.5,408.29998779296875,57912200,TSLA
2026-02-23,399.8299865722656,407.70001220703125,394.0400085449219,407.2900085449219,69680000,TSLA
2026-02-24,409.3800048828125,410.82000732421875,397.6400146484375,399.5,58579500,TSLA
2026-02-25,417.3999938964844,420.3399963378906,412.1499938964844,412.1499938964844,54809700,TSLA
2026-02-26,408.5799865722656,416.80999755859375,403.6600036621094,414.4200134277344,53602500,TSLA
2026-02-27,402.510009765625,407.1199951171875,398.1099853515625,402.94000244140625,56890100,TSLA
2026-03-02,403.32000732421875,404.5400085449219,388.25,390.6000061035156,55088300,TSLA
2026-03-03,392.42999267578125,396.3399963378906,385.3900146484375,395.0899963378906,62617300,TSLA
2026-03-04,405.94000244140625,408.3299865722656,394.5799865722656,397.8500061035156,68305500,TSLA
2026-03-05,405.54998779296875,408.6199951171875,399.4200134277344,401.57000732421875,51925900,TSLA
2026-03-06,396.7300109863281,402.3500061035156,394.2099914550781,398.0899963378906,64054600,TSLA
2026-03-09,398.67999267578125,401.5899963378906,381.3999938964844,390.04998779296875,67018900,TSLA
2026-03-10,399.239990234375,406.5899963378906,398.19000244140625,402.2200012207031,59258700,TSLA
2026-03-11,407.82000732421875,416.3800048828125,402.1499938964844,402.2799987792969,62559900,TSLA
2026-03-12,395.010009765625,406.5,394.6499938964844,405.17999267578125,60973800,TSLA
2026-03-13,391.20001220703125,400.20001220703125,389.95001220703125,399.1700134277344,58504100,TSLA
2026-03-16,395.55999755859375,403.7300109863281,394.4200134277344,396.2200012207031,58068300,TSLA
2026-03-17,399.2699890136719,400.1199951171875,393.0,395.69000244140625,46890500,TSLA
2026-03-18,392.7799987792969,403.07000732421875,392.30999755859375,399.0,50853100,TSLA
2026-03-19,380.29998779296875,387.2699890136719,378.7300109863281,387.2699890136719,67078300,TSLA
2026-03-20,367.9599914550781,379.8900146484375,364.4599914550781,379.8500061035156,78628600,TSLA
2026-03-23,380.8500061035156,385.3299865722656,372.7300109863281,373.0899963378906,74606000,TSLA
2026-03-24,383.0299987792969,387.4800109863281,376.30999755859375,376.55999755859375,60004900,TSLA
2026-03-25,385.95001220703125,396.2300109863281,385.010009765625,389.989990234375,55157300,TSLA
2026-03-26,372.1099853515625,384.44000244140625,371.8699951171875,381.6000061035156,55522900,TSLA
2026-03-27,361.8299865722656,369.8599853515625,359.4700012207031,369.69000244140625,62065700,TSLA
2026-03-30,355.2799987792969,367.2900085449219,352.1400146484375,365.8599853515625,67954400,TSLA
2026-03-31,371.75,373.3299865722656,361.0,361.510009765625,75534900,TSLA
2026-04-01,381.260009765625,383.1400146484375,374.0799865722656,378.6300048828125,58683800,TSLA
2026-04-02,360.5899963378906,370.2799987792969,359.0299987792969,364.20001220703125,83031200,TSLA
2026-04-06,352.82000732421875,367.7200012207031,346.6400146484375,362.5899963378906,77697600,TSLA
2026-04-07,346.6499938964844,348.0199890136719,337.239990234375,346.44000244140625,74515400,TSLA
2026-04-08,343.25,364.5,339.6700134277344,363.7900085449219,78838600,TSLA
2026-04-09,345.6199951171875,348.8800048828125,337.25,343.1499938964844,62164000,TSLA
2026-04-10,348.95001220703125,350.3599853515625,342.739990234375,346.2900085449219,51336000,TSLA
2026-04-13,352.4200134277344,356.3500061035156,348.57000732421875,350.07000732421875,53617500,TSLA
2026-04-14,364.20001220703125,367.6300048828125,354.7699890136719,357.6700134277344,59979600,TSLA
2026-04-15,391.95001220703125,394.6499938964844,362.5,366.8299865722656,113810400,TSLA
2026-04-16,388.8999938964844,394.05999755859375,381.79998779296875,393.80999755859375,63515100,TSLA
2026-04-17,400.6199951171875,409.2799987792969,391.6499938964844,395.9200134277344,90640000,TSLA
2026-04-20,392.5,406.79998779296875,388.3299865722656,402.5799865722656,64603900,TSLA
2026-04-21,386.4200134277344,393.95001220703125,385.2200012207031,393.0,50530600,TSLA
2026-04-22,387.510009765625,393.010009765625,385.29998779296875,387.57000732421875,62362800,TSLA
2026-04-23,373.7200012207031,386.0,368.3900146484375,375.2799987792969,93969500,TSLA
2026-04-24,376.29998779296875,382.760009765625,370.7300109863281,373.5,62893300,TSLA
2026-04-27,378.6700134277344,380.7799987792969,364.0199890136719,372.0899963378906,66735800,TSLA
2026-04-28,376.0199890136719,382.2900085449219,372.5400085449219,374.67999267578125,50864400,TSLA
2026-04-29,372.79998779296875,376.3999938964844,370.0400085449219,375.3999938964844,45384800,TSLA
2026-04-30,381.6300048828125,384.75,368.1700134277344,372.75,50941500,TSLA
2025-05-01,162.22915649414062,163.37520368939192,160.37556387456513,161.96009763452335,21904300,GOOG
2025-05-02,165.23873901367188,166.12567212406213,163.09615240506508,164.3866889686756,16844900,GOOG
2025-05-05,165.47793579101562,166.5243214241733,163.90337730415152,163.94822044762998,15309300,GOOG
2025-05-06,164.63084411621094,166.16554696960202,162.56798366015224,163.3951259397453,10691900,GOOG
2025-05-07,152.27359008789062,166.41470639648747,148.97499583813465,165.49787772330916,78729800,GOOG
2025-05-08,155.21340942382812,156.86769403411407,153.5691000934792,155.38282191434374,38387500,GOOG
2025-05-09,153.84814453125,155.89106983429917,153.3000363156576,155.01411189557177,22871000,GOOG
2025-05-12,159.0302276611328,159.88726545586675,157.34604750120752,158.5518855822317,31884900,GOOG
2025-05-13,160.33570861816406,161.5016759636265,157.03711450979918,159.36904920072405,24944300,GOOG
2025-05-14,166.23532104492188,167.76004883100924,160.375573345467,160.75426907484487,31769200,GOOG
2025-05-15,164.83016967773438,166.93290106502837,163.27554651105646,166.56418062853237,22717600,GOOG
2025-05-16,166.8531494140625,170.06205682787234,166.37480740636573,168.34798149355584,36271400,GOOG
2025-05-19,167.29165649414062,167.37138270626306,164.84511253179298,165.14408202569703,21374700,GOOG
2025-05-20,164.7504425048828,169.0954067207143,163.69408167142257,167.1820233797497,33563300,GOOG
2025-05-21,169.47412109375,173.9287226405108,164.3219341696239,164.38172502965224,45567600,GOOG
2025-05-22,171.38748168945312,177.51630252719323,171.28783533815982,172.75277203751796,45024100,GOOG
2025-05-23,169.0057373046875,170.61517889922294,168.6768723717691,169.69336260022413,24963600,GOOG
2025-05-27,173.38059997558594,173.68952953082126,170.6201541260049,170.70984040857914,24341300,GOOG
2025-05-28,172.7826690673828,175.87197969808867,172.41892110592804,173.38059279934902,25999200,GOOG
2025-05-29,172.36412048339844,174.79570135988587,171.18817794228764,174.39708553258473,21174700,GOOG
2025-05-30,172.25450134277344,172.84246501872812,167.9443897158325,171.8160148026651,36258300,GOOG
2025-06-02,169.7830352783203,170.47265253347098,168.06895981724793,168.4277201511054,24742900,GOOG
2025-06-03,167.1322021484375,169.21499790569834,166.10573677644086,168.28322165672472,25386700,GOOG
2025-06-04,168.80641174316406,168.99575958230332,167.21690566982434,167.70023534112542,18508700,GOOG
2025-06-05,169.2249755859375,171.76619347877022,168.76656887329105,171.02873742014836,25375400,GOOG
2025-06-06,174.31736755371094,175.22423609077742,171.70639878734616,171.70639878734616,22258100,GOOG
2025-06-09,177.23080444335938,177.5151523721387,175.26523054535744,175.4747500718264,18817600,GOOG
2025-06-10,179.60543823242188,182.03497857747755,176.07839439763768,177.36049490508012,32908000,GOOG
2025-06-11,178.38819885253906,181.3415535485882,177.59998091691168,180.82271788080294,18994400,GOOG
2025-06-12,176.57228088378906,177.72967756706512,175.71421302887705,177.08112923486027,17345900,GOOG
2025-06-13,175.48475646972656,177.9422189062432,173.17995008036138,173.18992212692407,20873200,GOOG
2025-06-16,177.5401153564453,177.8444226178713,175.4248845342781,175.5096849868568,18132500,GOOG
2025-06-17,176.83169555664062,178.31335883126377,175.5446013539514,176.6022167130365,17656100,GOOG
2025-06-18,173.58900451660156,177.42437514186435,172.45156708667707,176.88159135832956,32531800,GOOG
2025-06-20,167.35304260253906,174.9708935959476,165.89633230381628,174.47201728620755,55402600,GOOG
2025-06-23,165.63693237304688,168.10138294043787,162.9629622490351,166.94400129432034,36975600,GOOG
2025-06-24,167.363037109375,168.86963814911823,166.53490057245736,167.30815279619202,27310300,GOOG
2025-06-25,171.1046142578125,172.97040691593398,168.18219577676192,168.27098504810928,23627400,GOOG
2025-06-26,174.03799438476562,174.25750119449495,170.4760251986993,172.9953446508002,25909100,GOOG
2025-06-27,177.869384765625,178.43809590922442,172.32188198139906,174.23756541033688,74053100,GOOG
2025-06-30,176.99134826660156,181.17193445464187,175.10559630004255,180.3787228966327,43964600,GOOG
2025-07-01,176.51243591308594,176.82173681784994,174.26749231134937,176.40766091669954,25778500,GOOG
2025-07-02,179.35601806640625,179.53062783204882,175.69426752119247,176.14824682206404,19325900,GOOG
2025-07-03,180.1442413330078,180.36374813071492,177.78954450492,179.41588617215984,13287400,GOOG
2025-07-07,177.1609649658203,179.9347162223865,176.2430343191759,179.73017509426768,20991400,GOOG
2025-07-08,174.766357421875,178.3881891803029,173.52913865793022,178.37821713464507,24108600,GOOG
2025-07-09,177.26075744628906,179.87486478280312,173.48925326441045,175.71423763690527,31288000,GOOG
2025-07-10,178.29840087890625,179.18640015516522,175.34506147169566,176.2729641563774,24693700,GOOG
2025-07-11,180.90252685546875,182.19960831898157,177.1419999954269,177.5101740042785,23975700,GOOG
2025-07-14,182.39915466308594,184.3148378732345,180.30487288076202,181.66082746538615,20990400,GOOG
2025-07-15,182.6885223388672,184.9933286005737,181.98011123519012,183.52663093866997,23911600,GOOG
2025-07-16,183.3570098876953,184.918495230525,182.66855811901667,183.9057768934897,21152600,GOOG
2025-07-17,184.284912109375,184.77081716458488,181.09210666215927,182.70348267884268,21654400,GOOG
2025-07-18,185.52212524414062,186.93893214253,184.31483787096195,186.20058972034252,21033400,GOOG
2025-07-21,190.7204132080078,190.83016660863174,186.6296364723373,186.67952714980223,24665000,GOOG
2025-07-22,191.6782684326172,192.92545928566776,188.07138700477574,191.9875693282541,26212900,GOOG
2025-07-23,191.07960510253906,192.92545360045878,189.75259224705852,191.9277009474205,34068100,GOOG
2025-07-24,192.76580810546875,198.52284513405064,191.51861729833644,197.66477724976374,45252100,GOOG
2025-07-25,193.6438446044922,194.83615115662784,191.69822989683496,192.49641987213175,31101800,GOOG
2025-07-28,192.9853057861328,194.38216855881177,191.42382053347023,193.97308633952386,25553500,GOOG
2025-07-29,195.98854064941406,196.2180347146009,192.55628441099617,192.8655852885559,31891600,GOOG
2025-07-30,196.9962921142578,198.03394820551867,195.12051219888494,195.8588546649248,21150500,GOOG
2025-07-31,192.42657470703125,196.38765390471343,191.64832886600274,196.15817506043504,27852000,GOOG
2025-08-01,189.52310180664062,191.1873523993308,188.2759110666331,189.35348569293916,21236700,GOOG
2025-08-04,195.31008911132812,195.63934932604175,190.49094179060694,190.74537359845334,23386000,GOOG
2025-08-05,194.8810577392578,198.25345139263305,194.23750300779153,195.1055429540734,19010200,GOOG
2025-08-06,196.4774627685547,196.9364357161351,194.02997243608303,194.81121756180326,15383700,GOOG
2025-08-07,196.83663940429688,197.92418612692944,194.7812714038729,197.2656809558061,14660600,GOOG
2025-08-08,201.63583374023438,202.97281866623578,197.45524761050837,197.5350696511723,24379900,GOOG
2025-08-11,201.1768798828125,201.7056875908846,199.3509906320267,201.10203625141725,16690200,GOOG
2025-08-12,203.70118713378906,204.66900843391733,200.94738004290974,201.6408254507789,19854000,GOOG
2025-08-13,202.57371520996094,204.96831543167775,198.19358177412687,204.51932979316797,19573000,GOOG
2025-08-14,203.36196899414062,204.95836422946513,201.87031830824085,202.10479080906802,17777100,GOOG
2025-08-15,204.4495086669922,206.86406836526706,201.6308603446474,204.25993321876226,21111400,GOOG
2025-08-18,203.8308868408203,205.67673537541967,202.9528748413574,204.60914793219283,13000200,GOOG
2025-08-19,202.03494262695312,203.83088524444656,200.47843568089604,203.4467559492211,13476600,GOOG
2025-08-20,199.74009704589844,201.71564294702242,197.0162366887203,201.22673868824825,13971700,GOOG
2025-08-21,200.16912841796875,202.9029761139909,199.9496216206861,200.2689097710961,11768900,GOOG
2025-08-22,206.25543212890625,208.75978583726322,201.675751050388,203.5016402542967,25723700,GOOG
2025-08-25,208.68995666503906,210.61561205240125,205.48716382566994,206.53480719693073,22788800,GOOG
2025-08-26,207.48265075683594,207.99151432806303,205.98602185227907,207.90170502317227,23051000,GOOG
2025-08-27,207.74208068847656,209.0990248670544,205.92616360375612,205.9960135952439,15249000,GOOG
2025-08-28,211.89273071289062,212.4215384126683,207.13346141489166,207.3729123132075,20915700,GOOG
2025-08-29,213.05010986328125,214.85603961982682,210.49586566234413,210.79519448500002,24682200,GOOG
2025-09-02,211.5135955810547,211.8917416534942,206.49490083126045,208.520337548597,28900100,GOOG
2025-09-03,230.5806427001953,231.27906650785874,224.61407091237746,225.97101512062235,72250300,GOOG
2025-09-04,232.1371307373047,232.24688413567327,226.25038108084854,229.63775552529555,32196000,GOOG
2025-09-05,234.64149475097656,235.59934401774802,231.85777148652727,232.13714101756528,26127700,GOOG
2025-09-08,233.84259033203125,238.07683308861866,233.41316529056112,235.4703704393718,23128800,GOOG
2025-09-09,239.61474609375,240.26385887562813,233.06364109506634,233.87254064230376,22854800,GOOG
2025-09-10,239.23526000976562,241.7518482694581,237.78722861695667,238.9256826709429,19990100,GOOG
